Date,Time,Exchange,Symbol,Side,Shares,Entry Price,Stop Loss,Total USD,Risk USD,Risk %,Signal Date,Order ID,Mode,Strategy
2026-05-04,19:08:25,Yahoo/Paper,IWM,short,1,278.14,281,278.14,2.86,1.03,2026-04-22,SID-PAPER-1777921705931,paper,SID v1.0
